,id,BurnDate,BurnYear,fireRisk,x,y,risk,date,clusters,start_date,end_date,duration,img_id,areakm2_BA,nbr_p25_variance_p25,nbr_p25_variance_p5,nbr_p25_variance_p50,nbr_p25_variance_p75,nbr_p25_variance_p95,nbr_p25_variance_p99,nbr_p50_variance_p25,nbr_p50_variance_p5,nbr_p50_variance_p50,nbr_p50_variance_p75,nbr_p50_variance_p95,nbr_p50_variance_p99,nbr_p5_variance_p25,nbr_p5_variance_p5,nbr_p5_variance_p50,nbr_p5_variance_p75,nbr_p5_variance_p95,nbr_p5_variance_p99,nbr_p75_variance_p25,nbr_p75_variance_p5,nbr_p75_variance_p50,nbr_p75_variance_p75,nbr_p75_variance_p95,nbr_p75_variance_p99,nbr_p95_variance_p25,nbr_p95_variance_p5,nbr_p95_variance_p50,nbr_p95_variance_p75,nbr_p95_variance_p95,nbr_p95_variance_p99,nbr_p99_variance_p25,nbr_p99_variance_p5,nbr_p99_variance_p50,nbr_p99_variance_p75,nbr_p99_variance_p95,nbr_p99_variance_p99
63205.0,63205.0,239,2019,7692.0,31.204103469848636,-28.33174133300781,Extreme,2019-08-27,555,2019-08-02,2019-08-30,29,LC08_168079_20190812,1038.716260821414,0.0009519688504168016,0.0009519688504168016,0.0027854224288137784,0.0047732446854523115,0.024388475903753978,0.04978814412221229,0.0008561663136599348,0.0008561663136599348,0.0008561663136599348,0.0027653612566927396,0.020486968632662743,0.04588690487762909,0.0009593462304848255,0.0009593462304848255,0.0027873683033275173,0.0047743832109490535,0.024390439577017628,0.04978702413351522,0.0007032900471793059,0.0007032900471793059,0.0007032900471793059,0.0027654850168432736,0.02243547813676593,0.047815049039959756,0.0006949945720600069,0.0006949945720600069,0.0006949945720600069,0.0027661703863409914,0.022436223641769663,0.047819709728336386,0.0006949961519223663,0.0006949961519223663,0.0006949961519223663,0.002766173985733707,0.022436206704624772,0.047819867361384834
189292.0,189292.0,221,2019,7805.0,25.0349235534668,-28.145339965820312,High,2019-08-09,564,2019-08-05,2019-08-14,10,LC08_172079_20190808,4.404101921875002,0.0007269341469753087,0.0007269341469753087,0.0007269341469753087,0.0007269341469753087,0.009563570066633853,0.021292934702289254,0.000595266195180227,0.000595266195180227,0.000595266195180227,0.000595266195180227,0.000595266195180227,0.01355526796107666,0.000733880154884899,0.000733880154884899,0.000733880154884899,0.000733880154884899,0.009564805578087627,0.021291749597380318,0.00044229854547238627,0.00044229854547238627,0.00044229854547238627,0.00044229854547238627,0.00044229854547238627,0.01357714857178308,0.0004424545488791565,0.0004424545488791565,0.0004424545488791565,0.0004424545488791565,0.0004424545488791565,0.01746519221077715,0.0004424573836125856,0.0004424573836125856,0.0004424573836125856,0.0004424573836125856,0.0004424573836125856,0.0174651924933894
856900.0,856900.0,235,2019,7692.0,28.888696670532227,-28.25313949584961,Extreme,2019-08-23,567,2019-08-23,2019-08-31,9,LC08_170079_20190826,66.62454149306068,0.0007466434674749956,0.0007466434674749956,0.0007466434674749956,0.006782622839962329,0.030267766599480765,0.051725966462099364,0.0005726617055212895,0.0005726617055212895,0.0005726617055212895,0.002790627877042125,0.01263692129732133,0.026340327821311453,0.000756430013032753,0.000756430013032753,0.0028017935015043054,0.006782617776867107,0.03026696578790758,0.051726900148707074,0.000543701654056103,0.000543701654056103,0.000543701654056103,0.000543701654056103,0.008719046469790298,0.026324403264151433,0.0005469464090766985,0.0005469464090766985,0.0005469464090766985,0.0005469464090766985,0.008718342801397308,0.02632929273106133,0.0005469480823687024,0.0005469480823687024,0.0005469480823687024,0.0005469480823687024,0.00871832607028866,0.02632929273106133
976693.0,976693.0,237,2019,7692.0,29.66798591613769,-28.291316986083984,Extreme,2019-08-25,574,2019-08-18,2019-08-25,8,LC08_169079_20190819,332.69269720442765,0.0009392016811310173,0.0009392016811310173,0.002805663805290564,0.0067665928679898745,0.032206065806610826,0.06148852518290373,0.0008183351311781541,0.0008183351311781541,0.0008183351311781541,0.002768842243792975,0.016557514618569684,0.05369155946232528,0.0009428375082630576,0.0009428375082630576,0.002809985911735186,0.006767216486023414,0.03220836576018158,0.0614994485706172,0.0007535484974663111,0.0007535484974663111,0.0007535484974663111,0.0027557337006107454,0.016561829802075174,0.061520538756137194,0.0007570985811894899,0.0007570985811894899,0.0007570985811894899,0.002755524816943972,0.016561920052509362,0.06152178120177841,0.0007571062606035898,0.0007571062606035898,0.0007571062606035898,0.002755528517705743,0.016561849031744198,0.06152178120177841
976693.0,976693.0,218,2019,7692.0,29.811716079711918,-28.25538444519043,Extreme,2019-08-06,575,2019-08-02,2019-08-07,6,LC08_169079_20190803,123.72329914975526,0.0007206229615722209,0.0007206229615722209,0.0007206229615722209,0.004802422108061546,0.02243142243994321,0.057594570052873835,0.0006591937644064716,0.0006591937644064716,0.0006591937644064716,0.002799760303363434,0.014594447707397498,0.05369757881112706,0.000732601947262253,0.000732601947262253,0.000732601947262253,0.004802226214889311,0.022431675932522113,0.05759618043529222,0.0010840446784454168,0.0010840446784454168,0.0010840446784454168,0.0010840446784454168,0.01743448931358401,0.06440729994252993,0.0010850121881678819,0.0010850121881678819,0.0010850121881678819,0.0010850121881678819,0.021376772992150003,0.06439912961987525,0.0010850218208925482,0.0010850218208925482,0.0010850218208925482,0.0010850218208925482,0.02137676991294219,0.0643988731700145
262129.0,262129.0,242,2019,7692.0,30.74820899963379,-28.104915618896484,Extreme,2019-08-30,594,2019-08-27,2019-08-30,4,LC08_168079_20190828,180.77417510692374,0.0010619870931475527,0.0010619870931475527,0.0028224066515805824,0.01070008393746356,0.03024156079152149,0.05173253943972591,0.0014581234215664152,0.0005886106541231499,0.0033860580561179375,0.0073048639008949185,0.027823874469284596,0.048337442625298856,0.0010613911168414723,0.0010613911168414723,0.004801628836219736,0.010700691993190684,0.03024255250297437,0.05173768690482109,0.0010999567085414746,0.0010999567085414746,0.0027968271387343886,0.008735241460106945,0.036114185005399674,0.07128178996318928,0.0010988222786718384,0.0010988222786718384,0.0027971571671525563,0.008735303079284442,0.03611567344974666,0.07910599075706799,0.0010988213749096348,0.0010988213749096348,0.0027971622513684844,0.008735303398452333,0.03611565598442159,0.07910599075706799
644035.0,644035.0,234,2019,7692.0,31.853137969970703,-27.94097328186035,Extreme,2019-08-22,616,2019-08-20,2019-08-25,6,LC08_167079_20190821,64.76400675611217,0.0067898695371598275,0.0013085646189190249,0.018534976597518932,0.10644695134892018,0.2255785835625161,0.2724532027661327,0.006796265725534991,0.0012619905434739296,0.02243311643840054,0.12402568569885325,0.20995360649599515,0.25681275405336723,0.006792732493662029,0.001309391526596691,0.0185361443696631,0.10644623817536565,0.2255787026896908,0.2724546729024888,0.009694291958528226,0.0021937164487872154,0.033115245805709896,0.1777475085148291,0.27147284401383576,0.32222527560936803,0.009694530958604224,0.0021924954772532474,0.03702197633938885,0.1816418662442781,0.2714744982445548,0.32222335015353576,0.009694504267409669,0.0021925226984004418,0.03702197378151155,0.18164189392076538,0.2714744982445548,0.32222335015353576
142305.0,142305.0,232,2019,7805.0,32.234920501708984,-28.08245849609375,High,2019-08-20,628,2019-08-04,2019-08-25,22,LC08_167079_20190805,1.5406074634803923,0.004806576588002313,0.00112444841445327,0.03810696192842278,0.17677529895603078,0.24118215412987262,0.28409003277814315,0.0028497681905365743,0.0010097858887000155,0.03616033252920452,0.13958999819784174,0.1962082082358026,0.23110716985246055,0.004806036209393202,0.0011226468213596163,0.03812419379759766,0.17676755725105872,0.24118215052749742,0.28407601190548853,0.00283225910350702,0.0008648822563718392,0.0419140915876252,0.18071093242902964,0.23727928785056843,0.26644897230872033,0.0028356562118682566,0.0008647963071824047,0.041913819217442264,0.18259098766012602,0.23924403185390047,0.26646987650346,0.0028356562118682566,0.0008647963071824047,0.041913819217442264,0.18259098766012602,0.23924403185390047,0.26646987650346
927081.0,927081.0,221,2019,7692.0,29.11552047729492,-27.422197341918945,Extreme,2019-08-09,641,2019-08-04,2019-08-12,9,LC08_170079_20190810,31.96953224200371,0.0007173506058862063,0.0007173506058862063,0.0007173506058862063,0.0027808678386338002,0.028306548568587008,0.053689929899478815,0.0006120170653176125,0.0006120170653176125,0.0006120170653176125,0.002783255032257402,0.01658999568240655,0.04588244906379875,0.0007275432796382057,0.0007275432796382057,0.0007275432796382057,0.004782373769658473,0.030256919032763417,0.055645217819206255,0.0006021017902884228,0.0006021017902884228,0.0006021017902884228,0.0027865030832686507,0.018529380525839922,0.05368415767911872,0.0006017831630584462,0.0006017831630584462,0.0006017831630584462,0.0027877939702198175,0.018530240018861104,0.053681925762111095,0.0006017847329941059,0.0006017847329941059,0.0006017847329941059,0.0027877948648159377,0.01853024794341017,0.053681925762111095
476124.0,476124.0,216,2019,7805.0,25.93099403381348,-27.22456741333008,High,2019-08-04,744,2019-08-01,2019-08-04,4,LC08_171079_20190801,1.8329081328124999,0.000915087901960029,0.000915087901960029,0.000915087901960029,0.000915087901960029,0.005336179291731311,0.021353603658455334,0.0007561707681345252,0.0007561707681345252,0.0007561707681345252,0.0007561707681345252,0.005373675744525479,0.02135438523656499,0.0009291140571064643,0.0009291140571064643,0.0009291140571064643,0.0009291140571064643,0.0053340229053569456,0.021354214590710685,0.0007335795326096317,0.0007335795326096317,0.0007335795326096317,0.0007335795326096317,0.0053784566928430965,0.025306968711981997,0.0007354574593986283,0.0007354574593986283,0.0007354574593986283,0.0007354574593986283,0.005379381146810835,0.025306166479869503,0.0007354542218600987,0.0007354542218600987,0.0007354542218600987,0.0007354542218600987,0.0053793853844103755,0.025306166479869503
699855.0,699855.0,228,2019,7805.0,26.71702003479004,-26.90566635131836,High,2019-08-16,825,2019-08-12,2019-08-30,19,LC08_171079_20190817,25.322831964843814,0.000729995416154758,0.000729995416154758,0.000729995416154758,0.000729995416154758,0.013536395906413432,0.05265939774086979,0.000617375049333467,0.000617375049333467,0.000617375049333467,0.000617375049333467,0.000617375049333467,0.02529929790801397,0.0007430221787863497,0.0007430221787863497,0.0007430221787863497,0.0007430221787863497,0.021403075924997867,0.05656361497971056,0.0007468674226322971,0.0007468674226322971,0.0007468674226322971,0.0007468674226322971,0.00536292679994369,0.033160395359368294,0.0007612959659049301,0.0007612959659049301,0.0007612959659049301,0.0007612959659049301,0.005362804328183043,0.03316441626079295,0.0007612977309278237,0.0007612977309278237,0.0007612977309278237,0.0007612977309278237,0.005362833384110862,0.03316477957462639
535746.0,535746.0,228,2019,7692.0,26.982023239135746,-26.6900691986084,Extreme,2019-08-16,829,2019-08-02,2019-08-23,22,LC08_171078_20190817,123.82889620369184,0.0008059321668081394,0.0008059321668081394,0.0008059321668081394,0.0008059321668081394,0.009492860083496684,0.04877385557203313,0.0005562494471381162,0.0005562494471381162,0.0005562494471381162,0.0005562494471381162,0.0047346141314864795,0.02438857435680954,0.0008166337346602186,0.0008166337346602186,0.0008166337346602186,0.0008166337346602186,0.013506868543350738,0.05265213312057834,0.0008323557442787106,0.0008323557442787106,0.0008323557442787106,0.0008323557442787106,0.0053710318244294016,0.029190832730594748,0.0008454929231483353,0.0008454929231483353,0.0008454929231483353,0.0008454929231483353,0.005370400600295445,0.02919220540349414,0.0008454963206656542,0.0008454963206656542,0.0008454963206656542,0.0008454963206656542,0.005370414656172946,0.02919220540349414
735597.0,735597.0,223,2019,7805.0,27.71639442443848,-26.710281372070312,High,2019-08-11,832,2019-08-05,2019-08-12,8,LC08_170078_20190810,116.67603580972744,0.000715318128931984,0.000715318128931984,0.000715318128931984,0.0027604166672677345,0.02244399572352563,0.05173496547047735,0.0006563735384422845,0.0006563735384422845,0.0006563735384422845,0.0027570819493775334,0.01461904945454928,0.043934284512923,0.0007225096961141421,0.0007225096961141421,0.0007225096961141421,0.0027608109208909744,0.022443471273759154,0.05368741327535122,0.0006378887550928801,0.0006378887550928801,0.0006378887550928801,0.002761306652539318,0.01657660075839083,0.04980714681766847,0.0006366008914139332,0.0006366008914139332,0.0006366008914139332,0.0027626405732987438,0.01657435164487019,0.0498082875543159,0.000636606175225259,0.000636606175225259,0.000636606175225259,0.002762637227553054,0.01657433493999819,0.0498082875543159
174800.0,174800.0,235,2019,7805.0,27.74783706665039,-26.66087532043457,High,2019-08-23,833,2019-08-20,2019-08-30,11,LC08_170078_20190826,263.80507288252176,0.0006961862950972856,0.0006961862950972856,0.0006961862950972856,0.004795145613468068,0.02243360135560162,0.053692590460445715,0.0005424153028099195,0.0005424153028099195,0.0005424153028099195,0.0005424153028099195,0.008730806482065322,0.026344354627020297,0.0007051715558741343,0.0007051715558741343,0.0007051715558741343,0.004795942551035312,0.024385032179874547,0.05369023287196117,0.0004813950687108744,0.0004813950687108744,0.0004813950687108744,0.0004813950687108744,0.006748543143634458,0.03219929959547383,0.00048342856841405546,0.00048342856841405546,0.00048342856841405546,0.00048342856841405546,0.006748500512754795,0.0321987576325885,0.00048343195807827734,0.00048343195807827734,0.00048343195807827734,0.00048343195807827734,0.006748495442300666,0.0321987576325885
386881.0,386881.0,235,2019,7692.0,29.45912742614746,-26.51265335083008,Extreme,2019-08-23,849,2019-08-11,2019-08-23,13,LC08_169078_20190819,368.8453646399198,0.0009285317621694519,0.0009285317621694519,0.0027893444911265886,0.004783367743240601,0.01655711137759695,0.040018684858341584,0.000784301470917112,0.000784301470917112,0.000784301470917112,0.0027284361053035414,0.0106869105324635,0.03610559806240709,0.0009344702322242476,0.0009344702322242476,0.0027939551205098463,0.004785861570773216,0.01655812787687083,0.04001364208944467,0.0007094609026383585,0.0007094609026383585,0.0007094609026383585,0.0027422526214417268,0.014618860556364485,0.04393415294005689,0.0007220051791058409,0.0007220051791058409,0.0007220051791058409,0.002742130978038543,0.01657182904039829,0.0458748286130868,0.000722007756890969,0.000722007756890969,0.000722007756890969,0.0027421401666311448,0.016571882785448043,0.045875009995142615
431299.0,431299.0,221,2019,7805.0,29.0346736907959,-26.50366973876953,High,2019-08-09,852,2019-08-02,2019-08-11,10,LC08_169078_20190803,316.3470368737127,0.001020411238532454,0.001020411238532454,0.001020411238532454,0.001020411238532454,0.01351003654757678,0.03702912349932358,0.0009237275543591127,0.0009237275543591127,0.0009237275543591127,0.0009237275543591127,0.01348546277501254,0.03702597633653784,0.00103901522755244,0.00103901522755244,0.00103901522755244,0.00103901522755244,0.013508368963471922,0.037021675949998535,0.0008938500518086322,0.0008938500518086322,0.0008938500518086322,0.0008938500518086322,0.013522124357214654,0.04483384461983883,0.0008909637557723345,0.0008909637557723345,0.0008909637557723345,0.0008909637557723345,0.01747620128441979,0.04484358681464845,0.0008909871158774506,0.0008909871158774506,0.0008909871158774506,0.0008909871158774506,0.017476129770737724,0.04484421192386791
275582.0,275582.0,240,2019,7692.0,30.653886795043945,-26.611467361450195,Extreme,2019-08-28,878,2019-08-27,2019-08-30,4,LC08_168078_20190828,220.52158069606318,0.001088131069330338,0.001088131069330338,0.0028331335276486815,0.008734773019672635,0.02829667240806712,0.04977189463786428,0.001460774876462949,0.0005983942672083406,0.0033901540681229372,0.006327823482402845,0.02196493021058802,0.044424719318217926,0.0010863414449184044,0.0010863414449184044,0.002834155551410636,0.008735187562224021,0.028295225908360717,0.04977831417121641,0.0011587758433799149,0.0011587758433799149,0.0028257585673756957,0.006756346896036032,0.024383129175576234,0.04783124828719081,0.0011645996336606121,0.0011645996336606121,0.002827288757880466,0.006756084184223955,0.024384923524685027,0.04782457956548895,0.001164600731524613,0.001164600731524613,0.002827292748887169,0.006756076787746071,0.02438493737020861,0.0478245602918746
773783.0,773783.0,233,2019,7805.0,25.477344512939453,-26.063495635986328,High,2019-08-21,884,2019-08-20,2019-08-28,9,LC08_172078_20190824,9.90464071875001,0.0007899547163380255,0.0007899547163380255,0.0007899547163380255,0.0007899547163380255,0.005409945473717259,0.013429432000121047,0.0006443895255322892,0.0006443895255322892,0.0006443895255322892,0.0006443895255322892,0.0006443895255322892,0.005253803317722298,0.000822245665043198,0.000822245665043198,0.000822245665043198,0.000822245665043198,0.005419309433221442,0.013435588161184694,0.0006582858143560125,0.0006582858143560125,0.0006582858143560125,0.0006582858143560125,0.0026350966175852585,0.006718269772749611,0.0006697489772827294,0.0006697489772827294,0.0006697489772827294,0.0006697489772827294,0.0026377571919520455,0.00671789690534014,0.0006697529304571864,0.0006697529304571864,0.0006697529304571864,0.0006697529304571864,0.0026377726024270523,0.00671789690534014
234637.0,234637.0,228,2019,7692.0,30.993000030517575,-26.08819961547852,Extreme,2019-08-16,989,2019-08-04,2019-08-30,27,LC08_168078_20190812,0.5554991353094363,0.001702053341293218,0.0007435732457885366,0.003163903896885512,0.006600099849076435,0.024160717793727037,0.04572295120224292,0.0005428876485111647,0.0005428876485111647,0.002409450422415491,0.005347155866413407,0.02099715619397773,0.045359438260629846,0.0016975001295991775,0.0007475616096642933,0.0031652807948530965,0.006605265571338446,0.02413333687503833,0.046138777049459345,0.0007100082152921378,0.0002604665488079942,0.002192465382649674,0.005617342333053784,0.026156787540464802,0.05000984553271572,0.0007118712010538571,0.000257412129783163,0.002191323671384353,0.005617860989065537,0.026656343457490326,0.05006770887359009,0.0007118712010538571,0.000257412129783163,0.002191323671384353,0.005617860989065537,0.026656343457490326,0.05006770887359009
646573.0,646573.0,219,2019,7692.0,26.1196403503418,-26.00959587097168,Extreme,2019-08-07,1010,2019-08-07,2019-08-14,8,LC08_172078_20190808,18.020878250000006,0.0010800625287379663,0.0010800625287379663,0.0010800625287379663,0.0010800625287379663,0.005395619058095881,0.009350062079733809,0.0009496648662137952,0.0009496648662137952,0.0009496648662137952,0.0009496648662137952,0.0009496648662137952,0.009375269252403314,0.001095290514815196,0.001095290514815196,0.001095290514815196,0.001095290514815196,0.00541161508241117,0.013288214833595512,0.0008744256312174074,0.0008744256312174074,0.0008744256312174074,0.0008744256312174074,0.0008744256312174074,0.009376468538871975,0.0008797620349990966,0.0008797620349990966,0.0008797620349990966,0.0008797620349990966,0.0008797620349990966,0.009378041339146334,0.0008797672331240151,0.0008797672331240151,0.0008797672331240151,0.0008797672331240151,0.0008797672331240151,0.009378163503207084
324508.0,324508.0,216,2019,7692.0,27.25376319885254,-26.032054901123047,Extreme,2019-08-04,1020,2019-08-01,2019-08-10,10,LC08_171078_20190801,67.19628055335467,0.0007134794629582094,0.0007134794629582094,0.0007134794629582094,0.0007134794629582094,0.006715026047228321,0.020465226769352227,0.0006183594633383199,0.0006183594633383199,0.0006183594633383199,0.0006183594633383199,0.004744051574443862,0.0204751250644472,0.0007180479784694864,0.0007180479784694864,0.0007180479784694864,0.0007180479784694864,0.0067154878777553485,0.02046120914249477,0.0005937112568262946,0.0005937112568262946,0.0005937112568262946,0.0005937112568262946,0.0047412190018957375,0.022442451647582115,0.0007678452519780258,0.0007678452519780258,0.0007678452519780258,0.0007678452519780258,0.005378635676402187,0.021373048144027167,0.0007678466836407697,0.0007678466836407697,0.0007678466836407697,0.0007678466836407697,0.005378600218007014,0.02137330549273379
516551.0,516551.0,238,2019,7692.0,27.848896026611328,-25.18314552307129,Extreme,2019-08-26,1195,2019-08-19,2019-08-28,10,LC08_170077_20190826,182.794821338005,0.0007560571835028168,0.0007560571835028168,0.0007560571835028168,0.0027725134363191122,0.012635994078838622,0.02632771575749989,0.0006544078564995764,0.0006544078564995764,0.0006544078564995764,0.0006544078564995764,0.0047152999269333105,0.02048406391289107,0.0007625240856747057,0.0007625240856747057,0.0007625240856747057,0.002773749661690043,0.012637396645752034,0.026330134298484596,0.0005778373378177814,0.0005778373378177814,0.0005778373378177814,0.0005778373378177814,0.004749341333251397,0.024377854927789502,0.0005775039395941471,0.0005775039395941471,0.0005775039395941471,0.0005775039395941471,0.004749846048222208,0.024381151325742045,0.0005775096353536754,0.0005775096353536754,0.0005775096353536754,0.0005775096353536754,0.004749860508975284,0.024381151325742045
428210.0,428210.0,226,2019,7692.0,27.44465446472168,-25.252765655517575,Extreme,2019-08-14,1213,2019-08-02,2019-08-21,20,LC08_171077_20190817,126.19582486617679,0.0008687503490889794,0.0008687503490889794,0.0008687503490889794,0.0008687503490889794,0.005311020082857315,0.013431253599670973,0.0008689458979430532,0.0008689458979430532,0.0008689458979430532,0.0008689458979430532,0.0008689458979430532,0.013499222524096613,0.000873832634049024,0.000873832634049024,0.000873832634049024,0.000873832634049024,0.0053116262375797465,0.013429390855398503,0.0010197023034450227,0.0010197023034450227,0.0010197023034450227,0.0010197023034450227,0.00524012696523578,0.017437998500080983,0.001027047642443442,0.001027047642443442,0.001027047642443442,0.001027047642443442,0.005241144472500915,0.017436447182061308,0.0010270512779074676,0.0010270512779074676,0.0010270512779074676,0.0010270512779074676,0.005241136425611365,0.017436512720718153
975337.0,975337.0,219,2019,7692.0,28.998741149902344,-25.481836318969727,Extreme,2019-08-07,1219,2019-08-02,2019-08-12,11,LC08_170077_20190810,160.55617279304548,0.0007576941321965487,0.0007576941321965487,0.0007576941321965487,0.0027324068945157906,0.00871355626310906,0.028301423794569028,0.0007598384898551719,0.0007598384898551719,0.0007598384898551719,0.0027254670472454915,0.008715203415824647,0.028290546428861935,0.0007597518003637833,0.0007597518003637833,0.0007597518003637833,0.0027326179555817315,0.008713018325734177,0.02829691690932063,0.0007240689398897089,0.0007240689398897089,0.0007240689398897089,0.0027328499318518564,0.008716194956200072,0.030243631695095807,0.0007230119447418162,0.0007230119447418162,0.0007230119447418162,0.0027333755126009575,0.008716958542561316,0.030245965623410705,0.0007230190188598791,0.0007230190188598791,0.0007230190188598791,0.0027333713335482247,0.0087169897726198,0.030245965623410705
393560.0,393560.0,233,2019,7692.0,30.092439651489254,-25.246028900146484,Extreme,2019-08-21,1237,2019-08-02,2019-08-21,20,LC08_169077_20190803,1.4287919976562495,0.0004117081929802748,0.0004117081929802748,0.0014214378295310784,0.004368559701362789,0.017043137733161996,0.03950274775267775,0.00041016738066884184,0.00041016738066884184,0.0014166569777566676,0.0033785054992198915,0.015135525793077396,0.03750607964224836,0.0004117962410320624,0.0004117962410320624,0.0014201020212728727,0.004369383700343076,0.01807004348097793,0.03960797911827401,0.0004164034627824599,0.0004164034627824599,0.001423715034535024,0.003368966089130011,0.020061606008080338,0.044388577571649754,0.0004152840306162402,0.0004152840306162402,0.0014185212717041018,0.003366583549896228,0.020069372770742354,0.04537760908740999,0.00041528887580951084,0.00041528887580951084,0.001418498430846553,0.003366583549896228,0.020069372770742354,0.04537760908740999
393560.0,393560.0,228,2019,7692.0,29.991378784179688,-25.23929023742676,Extreme,2019-08-16,1238,2019-08-07,2019-08-30,24,LC08_169077_20190819,649.227657311705,0.0009615355745170399,0.0009615355745170399,0.0028010217072215546,0.006767502258309664,0.02047431127962463,0.04391184317908641,0.0008245675476056359,0.0008245675476056359,0.0008245675476056359,0.0027511477197442067,0.014613399621147917,0.038071012691821574,0.0009618082421382325,0.0009618082421382325,0.002806736390268619,0.006768491833900471,0.022424013894355922,0.0439186613316744,0.000756306294436772,0.000756306294436772,0.000756306294436772,0.0027386344803265565,0.020491279703215747,0.0478264939515766,0.0007669622053288171,0.0007669622053288171,0.0007669622053288171,0.0027381277036958524,0.020485232885389237,0.049784053591680595,0.0007669637018456068,0.0007669637018456068,0.0007669637018456068,0.002738128534780347,0.020485060559434495,0.04978429719750175
634928.0,634928.0,226,2019,7692.0,31.05588150024414,-25.14272117614746,Extreme,2019-08-14,1332,2019-08-07,2019-08-16,10,LC08_168077_20190812,141.23886299289097,0.0011604099472771177,0.0011604099472771177,0.002843513122437807,0.006750028403105922,0.022429065170496636,0.043917259839067684,0.0010189852488020066,0.0010189852488020066,0.0028202214894672054,0.004776566586666311,0.016558130292441832,0.041962982917615924,0.0011691499264127072,0.0011691499264127072,0.002846465059472384,0.006749472736190003,0.022430649843663157,0.04391497526849214,0.0008825155185261443,0.0008825155185261443,0.0028057737737870528,0.0047807191740566754,0.018518636233645448,0.0439319376984167,0.0008762657923265225,0.0008762657923265225,0.0028056373462377418,0.00478182486125388,0.01851602622989917,0.04393667188463605,0.0008762655817922147,0.0008762655817922147,0.002805633416558087,0.004781825136335664,0.018515982184795905,0.04393667188463605
812768.0,812768.0,240,2019,7692.0,31.224315643310547,-25.01920318603516,Extreme,2019-08-28,1336,2019-08-16,2019-08-30,15,LC08_168077_20190828,460.09170420510253,0.0018842863101052206,0.0018842863101052206,0.0056343635338307295,0.00957416568686301,0.029179359683625502,0.04871232478832365,0.0009591786820757366,0.0009591786820757366,0.0028545063675966247,0.006762554569364218,0.020468458557664496,0.043916854149520936,0.001899771055921873,0.001899771055921873,0.005638586255656086,0.00957756192685965,0.029175298112712196,0.048718246528577466,0.0009429362195280196,0.0009429362195280196,0.0028610383353494064,0.006769356828216705,0.02242894100070834,0.049784888664324,0.0009525556793010982,0.0009525556793010982,0.0028608604332590595,0.006769978322302115,0.022428952463986955,0.04978357538300213,0.0009525521265924821,0.0009525521265924821,0.002860855123504052,0.006769972377928211,0.02242897410641839,0.04978353384707988
536864.0,536864.0,234,2019,7692.0,30.229433059692383,-23.869359970092773,Extreme,2019-08-22,1378,2019-08-16,2019-08-25,10,LC08_169076_20190819,123.18903551953127,0.0011026851236169862,0.0011026851236169862,0.0028405154080149895,0.008735666978588743,0.022420064932602502,0.038051391356616344,0.0010215718104192534,0.0010215718104192534,0.0027866592401648137,0.0047736562964366775,0.016563269726221082,0.0341458377472312,0.001109930562145987,0.001109930562145987,0.004809639664578482,0.008736488105800164,0.02242003679210685,0.040011212655895106,0.000929030898024622,0.000929030898024622,0.000929030898024622,0.0047906081374575376,0.018515428420107848,0.04196799238897271,0.0009303452615651565,0.0009303452615651565,0.0009303452615651565,0.004791980037001208,0.020469279161879923,0.04196909294459608,0.0009303475816236586,0.0009303475816236586,0.0009303475816236586,0.00479197393293647,0.02046903323775977,0.0419688783047749
822026.0,822026.0,219,2019,7692.0,29.99587059020996,-23.759315490722656,Extreme,2019-08-07,1386,2019-08-03,2019-08-07,5,LC08_169076_20190803,64.85907702734389,0.0009681365458784853,0.0009681365458784853,0.002825129563055822,0.006769485191139616,0.022429153327771217,0.04196400235619965,0.0004831138426165544,0.0004831138426165544,0.0014193098826897669,0.004366192069749375,0.01512578961379879,0.034660249219969866,0.0009753520322742549,0.0009753520322742549,0.002831303016829606,0.008734184958874262,0.02438416686194986,0.043907211638859404,0.0007283759577979463,0.0007283759577979463,0.0007283759577979463,0.004783974704895924,0.020483602602366844,0.04588271951742196,0.0007222734631707076,0.0007222734631707076,0.0007222734631707076,0.004785744946779068,0.020480418351537636,0.047832257923479185,0.0007222696606606853,0.0007222696606606853,0.0007222696606606853,0.004785750502745984,0.020480425729399093,0.04783251366525624
